"458210790,2025-06-18T06:36:06Z,1404/03/28 10:06,رضا بورسی,edisson,twit,#شاخص_بورس احسنت بر این شریک استراتژیک ایران::\n\nhttps://www.asriran.com/fa/news/1069784/%D8%A8%D9%84%D9%88%D9%85%D8%A8%D8%B1%DA%AF-%DB%8C%DA%A9-%D9%85%D9%86%D8%A8%D8%B9-%D8%AF%D8%B1-%DA%A9%D8%B1%D9%85%D9%84%DB%8C%D9%86-%D8%A7%D8%B9%D9%84%D8%A7%D9%85-%DA%A9%D8%B1%D8%AF%D9%87-%D9%85%D8%B3%DA%A9%D9%88-%D9%82%D8%B5%D8%AF-%D9%86%D8%AF%D8%A7%D8%B1%D8%AF-%DA%A9%D9%85%DA%A9-%D8%AF%D9%81%D8%A7%D8%B9%DB%8C-%D8%A8%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86-%DA%A9%D9%86%D8%AF"
"458210780,2025-06-18T06:35:34Z,1404/03/28 10:05,بهلول کلو,hammedkhan,quote,#شاخص_بورس \nبرادر قطعا الان جای این حرفا نیست.\nهمه فدایی وطنیم."
"458210775,2025-06-18T06:35:21Z,1404/03/28 10:05,مهسا,mahsa5510,twit,السلام علیک یا علی بن موسی الرضا\nامام رضا جان خودت حافظ دلاور مردامون باش"
"458210772,2025-06-18T06:34:50Z,1404/03/28 10:04,نهنگبورس,reza9987,twit,شیرشیرباشدهرچندکه پیرباشد"
"458210759,2025-06-18T06:33:12Z,1404/03/28 10:03,نهنگبورس,reza9987,twit,قطعاپیروزی ازان یک کشورمتمدن است نه یک گروه وطنم پاره تنم"
"458210736,2025-06-18T06:28:43Z,1404/03/28 09:58,نهنگبورس,reza9987,quote,روحت شادحاج قاسم"
"458210721,2025-06-18T06:27:32Z,1404/03/28 09:57,Ahmad,ahmad1412,twit,.\n# آواک\n🎥 #بازخوانی/ ظریف فروردین ۱۴۰۴:\n❌ اگر به پزشکیان رای نمیدادید الان وسط یک جنگ بودیم!\n\n⚠️فیلم سخنان این کذاب وطن فروش\n را دست به دست بچرخانید تا دفعه بعد نتواند با این مدل دروغ ها، رقیبش را تخریب کند و مردم را با دو قطبی های دروغین سر کار بگذارد."
"458210717,2025-06-18T06:27:25Z,1404/03/28 09:57,مرد تنهایی شب ,5yt5555,quote,شما برو ما خانه خود را ترک نخواهیم کرد\nما تا آخر ایستاده ایم \nلطفا تشویش اذهان را تمام کن"
"458210318,2025-06-18T05:39:30Z,1404/03/28 09:09,Mitra,mitra1402,retwit,هر ایرانی آزاده از خبر ساقط کردن هواپیما دشمن شادمان خواهد شد .\nبه شرطی که خبر درست و صحیح  باشد . \n یک لاشه را بعد از چند روز نمایش بدهند، مصاحبه با خلبان پیش کش"
"458210704,2025-06-18T06:26:25Z,1404/03/28 09:56,مرتضی ا,morteza2024,quote,#شاخص_بورس \n\n..........🧐.......تخلیه اطلاعاتی خلبان های اف 35 توسط سربازان امام زمان.......😎......."
