"458309338,2025-07-02T06:38:11Z,1404/04/11 10:08,Abolfazl,abolfazll2020,twit,#شاخص_بورس \nصندوق پالايشي يكم-سهام (پالايش)\nمناسب برای خرید برای گام اول"
"458309335,2025-07-02T06:38:08Z,1404/04/11 10:08,صبور دور از صف فروش,romeo69,twit,#وشهر \nوبملتو ببین امروز\nحالا حساب کن وشهر باز بشه چه شکلی میشه"
"458309332,2025-07-02T06:38:04Z,1404/04/11 10:08,younesm17m,younesmm17,twit,#خساپا تا فرصت خروج هست بفروشید دوباره تو صف فروش ناله نکنید"
"458309327,2025-07-02T06:38:00Z,1404/04/11 10:08,مارکو,marco-polo,twit,#شاخص_بورس شاخص TA125 بورس اسراعیل در ۳۰ روز گذشته 😅"
"458309323,2025-07-02T06:37:47Z,1404/04/11 10:07,Iran, The Great,iranthegreat,quote,#شاخص_بورس بسه دیگه خسته شدیم،\nحتی اون روزایی که سهامیاب مشکل داشت بازم شما از یه راهی سعی میکردید یه توییت بفرستید!\nبه همه اکانت ها با جملات کوتاه چرت و پرت یه ریپلای میزنید و فکر می کنید خیلی خفنی،\nکی بساط تون رو از این صفحه جمع می کنید؟ تا کی قرارداد دارید که تو این صفحه برای حمایت از بالادستی ها خزعبلات تحویل خلق الله بدید؟"
"458309313,2025-07-02T06:37:25Z,1404/04/11 10:07,Ahmadi_Milasi,yaghoob1993,quote,#شاخص_بورس \nپاش بیفته سگ ها ادم میخورن."
"458309302,2025-07-02T06:36:07Z,1404/04/11 10:06,تریدر 1,bahraminanlo,twit,#شاخص_بورس بانکی ها پرچم دار شدن بورس رشدی نداشته که اینقدر اصلاح داشته مفت نفروشید.اگه پول لازم نیستی."
"458309280,2025-07-02T06:34:43Z,1404/04/11 10:04,Behzad,azad33098,twit,#فگستر بازیگردانی که سالهاست فقط جیب ملت روخالی میکنه ونوسان میگیره،دیروزدرپوشش حقوقی شصت وچندمیلیون سهم خریدوفروش کردتافقط پایانی روپروسهم روبکشه پایین،اونوقت امثال ساسان استراتژی ونیمابورسی دلشون خوشه وتحلیل میذارن وتوقع دارن ریالی سودکف دستشون بذاره"
"458309263,2025-07-02T06:34:20Z,1404/04/11 10:04,mahdi ....,tajerimahdibbbb,twit,#شاخص_بورس تنها راه نجات ایران توهم رو کنار بزاریم با واقعیت زندگی کنیم.از اشتباهت گذشته درس بگیریم و چاله میدونی تعطیل و کسانی وه معنی واقعی دیپلماسی رو بفهمن و فقط بله چشم گو نباشن وکاردان و عاشق وطن"
"458271498,2025-06-28T00:35:19Z,1404/04/07 04:05,naeim.s,shabeakhar74nim,retwit,صعود_خیره-کننده_بورس \n#شاخص_کل \n#موج \n#اهرم \nبه امید رشد بی نظیر بورس بخصوص موج از شنبه بعد این همه ریزش\nچون تنش پایان یافت بورس باید پرواز کنه\nدلار۹۶تومانی شد۸۳بدون خریدار\nطلای۸.۵۰۰شد۶.۶۰۰بدون خریدار\nاونس۳۴۰۰رفت زیر۳۲۸۰\nدیگه چون تنشی که سایه اش چندین سال بود ولی دیگه تمام شد بورس باید پرواز کنه\nان شاءالله فردا کل فروشنده های ترسو و هیجانی رو در کف کف پیاده میکنه و ازشون جارو میکنن از یکشنبه هم قفل صف خرید کل بازار بدون فروشنده"
