"457562703,2025-05-14T06:44:07Z,1404/02/24 10:14,عدالت,etman,quote,بازیگر حقیقی کلان است"
"457562698,2025-05-14T06:43:56Z,1404/02/24 10:13,علی رستمی,rostami_tahlil,twit,#پیزد حوالی 400 ت میتواند یک پله خرید"
"457562690,2025-05-14T06:43:45Z,1404/02/24 10:13,Beniamin,alavi2000,twit,#شپترو این چه لوس بازیه دیگ. ۴ تا کد به کد کن پایانی بالا بیاد"
"457562650,2025-05-14T06:42:53Z,1404/02/24 10:12,Arash,arasha2,twit,#ثنوسا سه ماه پیش مجمع که بودم گفتند گزارش کارشناسی یک ماهه میاد،و بدتر از همه نحوه صحبت رئیس هیئت مدیره بود،انگار نه انگار اون شرکت سهامی عام هست.جوری حرف میزدن که انگار ما داریم مزاحمت ایجاد میکنیم براشون.و مدام تهدید میکردند که مجمع رو متشنج نکنین که به ضرر خودتون میشه.این شرکت جز امید تهی چیزی برای عرضه نداره"
"457562644,2025-05-14T06:42:52Z,1404/02/24 10:12,محمد علی,saham220,quote,بله وقتی تا یک سال دیگه خودرو و خساپا ۹۰۰ درصد سود دادن و زمان اصلاح بازار شد\nاونوقت فاذر تجدید ارزیابی میده\nخودتون حساب کنید دیگه چی میشه"
"457562641,2025-05-14T06:42:52Z,1404/02/24 10:12,Sarasyab,lende,twit,#ثشاهد یک هفته کسی حرف مفت  نزن ببین چطور بالا میره تا میخواد حرکت کنه هنه‌میان میگند ۳و ۵ و ۱۰"
"457562636,2025-05-14T06:42:51Z,1404/02/24 10:12,فرشاد مرادی,farshadmoradi68,twit,#خزامیا \n1. خروج از روند نزولی \n2. الگوی مثلث صعودی \n3. در حال شکستن مقاومت سنگین \n4 . الگوی فنجان هم روی چارت دیده میشه"
"457562629,2025-05-14T06:42:45Z,1404/02/24 10:12,ZAGROS,zagros12345,twit,#خاور سهم در ۱۵۰تومن هم اردر خرید براش چیدن و هم فروش سهم باید اینجا حجم بخوره…"
"457562630,2025-05-14T06:42:45Z,1404/02/24 10:12,هورزاق,tag2946,twit,#فولاد سهم ارزنده است ولی نخرید تا حقوقی مجبور باشد پایین تر بفروشد حال که شیر را باز کرده"
"457562626,2025-05-14T06:42:33Z,1404/02/24 10:12,دهبان ,dehan,twit,#شاخص_بورس \nیک سهم با ده روز مثبت و زور و ضرب فراوان ۱۴ درصد مثبت شد \nالان با دو روز منفی شده ۶ درصد مثبت \nآیاهنوز به معجزه اعداد ایمان نمی‌آورید؟!!\nوضعیت ما دقیقا مثل کسی هست که با نقاب داره از دیوار یک خانه میره بالا بعد ما کلید را بهش میدیم میگیم میشه مراقب خونه ما باشی ؟؟ چند روز نیستیم !"
