"458145621,2025-06-13T06:40:28Z,1404/03/23 10:10,Gm,m1351g1351,twit,#خودرو بورس مثبت ومنفی 1میشه"
"458145616,2025-06-13T06:40:07Z,1404/03/23 10:10,عاطفه,atefe551,twit,#شاخص_بورس بازار سهام اسر.ائیل را منفی پونزده و بیست کنید ،تا مردم ایران از معامله short سود بگیرند،پول نتانی.آهو باید صفر و لیکوئید بشود"
"458145594,2025-06-13T06:37:54Z,1404/03/23 10:07,سهام بی ارزش ( طلای با ارزش),farbod2020,twit,#عیار افزایش قیمت تتر"
"458145587,2025-06-13T06:37:06Z,1404/03/23 10:07,مین,irannnnn,twit,#شاخص_بورس \nاستاد راهنما هرکی بهش کامنت منفی گذاشته رو مسدود می‌کنه اگه بیشرف نیست پس چیه"
"458145583,2025-06-13T06:37:06Z,1404/03/23 10:07,Li@,ali42li,quote,ولی مادرت با مثبت 50 نفر"
"458145577,2025-06-13T06:36:43Z,1404/03/23 10:06,Ssohrabtavakolis,sohrabtavakoli,twit,#شاخص_بورس ۴۰ سال منم منم میکردی حالا خودت رو نشون بده"
"458145572,2025-06-13T06:35:51Z,1404/03/23 10:05,Ssohrabtavakolis,sohrabtavakoli,twit,#شاخص_بورس بیشتر از این به سهام داران ظلم نکنید لطفا بازار سهام رو ببندید"
"458144009,2025-06-13T04:55:22Z,1404/03/23 08:25,هم گام ✅,em77,retwit,#شاخص_بورس \n🔴 دادستانی کل کشور: فعالان فضای مجازی و رسانه‌ها از پرداختن به موضوعاتی که امنیت روانی جامعه را مخدوش می‌کند، پرهیز کنند\n\n▫️با افرادی که با انتشار محتوای خلاف واقع و نشر اکاذیب اقدام به برهم‌زدن امنیت روانی جامعه کنند، براساس قانون برخورد مقتضی صورت خواهد گرفت\n \nدادستانی کل کشور:\n▫️ از فعالان فضای مجازی و رسانه‌ها می‌خواهیم از پرداختن به موضوعاتی که امنیت روانی جامعه را مخدوش می‌کند، پرهیز کنند.\n \n▫️با افرادی که با انتشار محتوای خلاف واقع و نشر اکاذیب اقدام به برهم زدن امنیت روانی جامعه کنند، براساس قانون برخورد مقتضی صورت خواهد گرفت.\n\n▫️لازم است با اتخاذ تدابیر لازم با افرادی که با سوء استفاده از فضای مجازی مبادرت به مخدوش‌کردن امنیت روانی جامعه و تشویش اذهان عمومی با انتشار محتوای خلاف واقع و نشر اکاذیب می‌کنند مطابق مقررات برخورد سریع و بازدارنده صورت گرفته و نتیجه به این دادستانی اعلام شود./میزان"
"458145555,2025-06-13T06:33:44Z,1404/03/23 10:03,Ssohrabtavakolis,sohrabtavakoli,twit,#شاخص_بورس بازار سهام رو ببندید"
"458145548,2025-06-13T06:33:19Z,1404/03/23 10:03,فرعي دوم,star114,twit,#شاخص_بورس \nوارد جنگ شدیم و بازار سهام مانند سال ۹۹ ریزش سنگینی در پیش دارد."
