"457902903,2025-05-29T06:44:50Z,1404/03/08 10:14,لبرون,lebronnn,twit,#پلاسک یکساله 1.68"
"457902900,2025-05-29T06:44:48Z,1404/03/08 10:14,حسین,h1365hossein,twit,#وتجارت تا میتونید سهام بانکی بخرید هولد کنید.اصلاح وتجارت داره تموم میشه.\nسمت خودرویی اصلا نرید.فقط بانکی"
"457902870,2025-05-29T06:41:01Z,1404/03/08 10:11,حسین,h1365hossein,twit,#خودرو 🔴 لارا روزن خبرنگار دیپلماتیک: توافق ایران آمریکا قبل از 20 خرداد نهایی می شود.  نام آن را توافق مسقط گذاشته اند که به افتخار پایتخت عمان نامگذاری شده است."
"457902864,2025-05-29T06:40:37Z,1404/03/08 10:10,حسین,h1365hossein,twit,#وتجارت 🔴 لارا روزن خبرنگار دیپلماتیک: توافق ایران آمریکا قبل از 20 خرداد نهایی می شود.  نام آن را توافق مسقط گذاشته اند که به افتخار پایتخت عمان نامگذاری شده است."
"457902852,2025-05-29T06:37:49Z,1404/03/08 10:07,حسین,h1365hossein,twit,#مهر صف خریدش داره ضعیف میشه.احتمال داره شنبه صفش بریز دیگه.ولی اگه کلیت بازار سبز باشه با توجه به خبرهای خوبی که داره از مذاکرات میاد احتمال داره رشد خوبی رو ادامه بده"
"457902848,2025-05-29T06:37:27Z,1404/03/08 10:07,نفیسی,naisi,quote,پس همه میخریم و سهامداری میکنیم برای هدف ۵۰۰۰ تومان انشالله"
"457902842,2025-05-29T06:37:08Z,1404/03/08 10:07,Mohammad,mohammadamiri,quote,#وبملت \nرئیس جمهور یک کشور ، جایگاه پدری داره\nفرزندان یک جامعه اگر نتونند به پدرشون اعتماد کنند....پس به چه کسی اعتماد کنن؟!!!\nسرمایه گذاری به جهت کسب سود امری طبیعیه و ارتباطی با منفعت طلبی نداره!!!\nبخصوص کسانیکه در بورس به دو منظور سرمایه گذاری میکنند ، هم کسب سود و هم کمک به تولید!\nاگه این ها آدم های منفعت طلبی بودن ، بجای سرمایه گذاری در بورس ، وارد بازار طلا ، سکه ، خودرو و دلار میشدن!\n\nهر کس باید مسئولیت کار خودشو قبول کنه...ولی اگر مردم نتوانن حتی به مسئولین عالی رتبه خود اعتماد کنند ، مشکل از مردم نیست!\nالبته هدف روحانی اصلاح ساختار اقتصادی بود ...ولی مخالفین برای اینکه این اصلاح به نام او تمام نشود ، بازی را بر هم زدن!!!\nوگرنه دلیلی نداشت روحانی خود دعوت به سرمایه گذاری کند و بعد خودزنی کرده و نفرین ابدی برای خود بخرد"
"457902832,2025-05-29T06:36:39Z,1404/03/08 10:06,Mohsen.60,mohsenmr60,pull,#نظرسنجی #دانا به نظر شما eps  سالانه دانا  گزارش سال مالی ۱۴۰۳ چه مقدار خواهد بود ؟"
"457902823,2025-05-29T06:36:25Z,1404/03/08 10:06,nami,sopportman,twit,#شاخص_بورس ⭕️ لارا روزن خبرنگار دیپلماتیک: توافق ایران آمریکا قبل از 20 خرداد نهایی می شود.  نام آن را توافق مسقط گذاشته اند که به افتخار پایتخت عمان نامگذاری شده است"
"457902814,2025-05-29T06:35:09Z,1404/03/08 10:05,سطان,saeed6520,twit,#خودرو \n🚨🚨🔴🔴\nسی ان ان مدعی شد: آمریکا و ایران احتمالا در نشست بعدی توافق نهایی را امضا کنند\n\nشبکه سی ان ان به نقل از منابع مطلع خود مدعی شد: \nتهران و واشنگتن به توافق نزدیک شده‌‌اند و احتمال دارد در نشست بعدی آن را امضا کنند.\n\nاین شبکه همچنین گفت: نشست بعدی احتمال دارد در غرب آسیا برگزار شود نه اروپا.\n\nهمچنین جروزالم پست نیز ادعا کرد: دیپلمات‌های غربی می‌گویند این احتمال وجود دارد که دولت آمریکا توافق موقت یا یادداشت تفاهمی با ایران امضا کند."
