"458291847,2025-06-29T06:20:49Z,1404/04/08 09:50,BAHRAMH,bahramho,twit,#شاخص_بورس\nمتاسفانه"
"458291729,2025-06-29T06:16:48Z,1404/04/08 09:46,امیر,ammiri,twit,مدیری که این طرز نشستنش است فکر میکنی کجا بزرگ شده و کجا دانش آموخته که بفهمد در چه مقامی است و اقتصاد ایران و ایرانی را سخره گرفته"
"458291727,2025-06-29T06:16:43Z,1404/04/08 09:46,امیر,ammiri,twit,مدیری که این طرز نشستنش است فکر میکنی کجا بزرگ شده و کجا دانش آموخته که بفهمد در چه مقامی است و اقتصاد ایران و ایرانی را سخره گرفته"
"458291560,2025-06-29T06:10:36Z,1404/04/08 09:40,Royal,royaladres,twit,"
"458291478,2025-06-29T06:07:11Z,1404/04/08 09:37,رهام,roham1329,twit,نگران تو صف بودن حقیقی نباشید....بگردین دنبال حقوقی اش....\nح...م زاد ه ای به نام حقوقی انرژی که میخرد به اندازه ای که پایانی پر کند"
"458291290,2025-06-29T06:00:12Z,1404/04/08 09:30,آرین,ariansh,twit,عجب رشدی کرد"
"458291105,2025-06-29T05:53:33Z,1404/04/08 09:23,Behzad,azad33098,twit,نقدی ازت برمیداره،چندماه بعدمنت سرت میذاره وکلیم اذیتت میکنه ونسیه بهت میده"
"458291095,2025-06-29T05:53:21Z,1404/04/08 09:23,آینده نگر,naderymehdi,twit,کلا بهترین بندگان خدا روی زمین ماه هستیم،همیشه پیروز هستیم، بالاترین تکنولوژی ها را ما داریم ،بهترین بازار سرمایه را داریم،\nکلا نامبر وان جهانیم!!!"
"458291038,2025-06-29T05:51:08Z,1404/04/08 09:21,Behzad,azad33098,twit,نقدی ازت برمیداره،نسیه چندماه بعدبهت میده،🤣"
"458291015,2025-06-29T05:50:41Z,1404/04/08 09:20,Behzad,azad33098,twit,نقدی ازت برمیداره،نسیه چندماه بعدبهت میده،🤣"
