"457506567,2025-05-12T06:52:41Z,1404/02/22 10:22,فرشاد مرادی,farshadmoradi68,quote,#وبملت \nلطفا شرکت کنید"
"457506562,2025-05-12T06:52:30Z,1404/02/22 10:22,کیوان,kami_kh,twit,#شاخص_بورس یاد عمو شاپ ور محمدی بخیر .چه بازاری داشتیم قدر نمیدونستیم"
"457506557,2025-05-12T06:52:25Z,1404/02/22 10:22,Ab,asghar21,twit,#بکام کی خرید کرده امروز اینا کشیدن پایین."
"457506554,2025-05-12T06:52:23Z,1404/02/22 10:22,نیاز,nyaz,twit,#خگستر      دوستان افزایش سرمایه خگستر چه تاریخی ست ؟؟؟؟ ممنون"
"457506549,2025-05-12T06:52:18Z,1404/02/22 10:22,فرشاد مرادی,farshadmoradi68,quote,#عیار \nلطفا شرکت کنید"
"457506540,2025-05-12T06:52:12Z,1404/02/22 10:22,Ali_pk,ali_pk73,twit,#عیار \nگرگ‌های بازار، آماده‌اید؟\n\nبلند ناله کن 🤣"
"457506533,2025-05-12T06:52:09Z,1404/02/22 10:22,کارمند,asdfh,twit,#مادیرا"
"457506526,2025-05-12T06:52:05Z,1404/02/22 10:22,Fearless trader,fearlesstrad3r,quote,هفت سال"
"457506515,2025-05-12T06:51:50Z,1404/02/22 10:21,سهام دار,sahamdar110,twit,#فزرین #کیمیا باید حجم مبنا پر بشود+++++"
"457506511,2025-05-12T06:51:36Z,1404/02/22 10:21,فردین فراستی,meshtelok,twit,#شاخص_بورس \n\nتو اکثر سهم ها حقوقی ها هم با کد حقیقی و هم حقوقی سر خط منتظر سهم هستند !\n\nبه نظر روزهای خوبی در پیشه."
