"457703352,2025-05-20T06:28:51Z,1404/02/30 09:58,Gholami,gholami1355,quote,گزارشات افتضاحه ربطی به مذاکرات نداره"
"457703331,2025-05-20T06:28:31Z,1404/02/30 09:58,بردیا بابک بهار,abc21090,twit,#فولاد"
"457703327,2025-05-20T06:28:25Z,1404/02/30 09:58,Mohsen.60,mohsenmr60,twit,#دانا البرز با اون همه خسارتی که باید بده مثبت هست دانا با فروش کلان فروردین صف فروش"
"457703312,2025-05-20T06:28:11Z,1404/02/30 09:58,V.RST,vahid1444,twit,#خودرو ای کاش مثبت 5 باز میشد وتا به امروز گ....ه نمیکشید به بازار"
"457703305,2025-05-20T06:28:03Z,1404/02/30 09:58,یوز پلنگ آسیایی,yaemamreza2,twit,#شاخص_بورس"
"457703302,2025-05-20T06:27:55Z,1404/02/30 09:57,hamidreza,hamidsa21,twit,#کربن \nسلام کسی تحلیل دقیقی از کربن داره ؟؟"
"457703298,2025-05-20T06:27:52Z,1404/02/30 09:57,فراهانی,raza6479,twit,#فولاد \n\n\nكاما و جهش ، بترانس ، فباهنر قابل رصد و بررسی پله ای"
"457703292,2025-05-20T06:27:49Z,1404/02/30 09:57,Valentin-vasilius,vasilius-va,twit,#کزغال فصل زمستان سود بالای صد تومن سود شناسایی خواهد کرد امروز ورود پول داشته مطمئنم سهم متحول خواهد شد و تا بالای 550 تومن هم می ره"
"457703288,2025-05-20T06:27:47Z,1404/02/30 09:57,میزان,mizane1,quote,خرید و فروش حقوقی روی تابلو مشخصه!\nاما معامله حقوقی ها با کدهای حقیقی که در اختیار دارن نامشخصه!\nمطمئن باشید اصلاح خودرو و خساپا تو این چند روز اخیر که خبر و فاند منفی وجود نداره ، کاملا دستوریه و در جهت جمع کردن حقوقیها در کف قیمت دلخواه در حال ایجاد ترس هستن!"
"457703281,2025-05-20T06:27:42Z,1404/02/30 09:57,بردیا بابک بهار,abc21090,twit,#وبملت"
